Date,Close,Date,Close,Date,Close,Date,Close,Date,Close
16/12/2019 16:00:00,148.46,16/12/2019 16:00:00,98.81,16/12/2019 16:00:00,88.78,16/12/2019 16:00:00,197.88,16/12/2019 16:00:00,54.42
17/12/2019 16:00:00,147.73,17/12/2019 16:00:00,99.65,17/12/2019 16:00:00,88.13,17/12/2019 16:00:00,196.52,17/12/2019 16:00:00,54.42
18/12/2019 16:00:00,146.26,18/12/2019 16:00:00,100.57,18/12/2019 16:00:00,87.99,18/12/2019 16:00:00,195.63,18/12/2019 16:00:00,53.91
19/12/2019 16:00:00,146.15,19/12/2019 16:00:00,101.15,19/12/2019 16:00:00,88.52,19/12/2019 16:00:00,197.06,19/12/2019 16:00:00,54.32
20/12/2019 16:00:00,146.88,20/12/2019 16:00:00,99.96,20/12/2019 16:00:00,88.46,20/12/2019 16:00:00,197.14,20/12/2019 16:00:00,54.97
23/12/2019 16:00:00,144.68,23/12/2019 16:00:00,100.04,23/12/2019 16:00:00,88.23,23/12/2019 16:00:00,196.2,23/12/2019 16:00:00,54.91
24/12/2019 13:00:00,145.29,24/12/2019 13:00:00,100.14,24/12/2019 13:00:00,88.52,24/12/2019 13:00:00,196.67,24/12/2019 13:00:00,54.71
26/12/2019 16:00:00,145.7,26/12/2019 16:00:00,100.71,26/12/2019 16:00:00,88.08,26/12/2019 16:00:00,197.06,26/12/2019 16:00:00,55.02
27/12/2019 16:00:00,145.75,27/12/2019 16:00:00,101.57,27/12/2019 16:00:00,88.13,27/12/2019 16:00:00,198.17,27/12/2019 16:00:00,55.35
30/12/2019 16:00:00,143.77,30/12/2019 16:00:00,100.8,30/12/2019 16:00:00,87.44,30/12/2019 16:00:00,196.91,30/12/2019 16:00:00,55.27
31/12/2019 16:00:00,144.63,31/12/2019 16:00:00,101.31,31/12/2019 16:00:00,87.92,31/12/2019 16:00:00,197.61,31/12/2019 16:00:00,55.35
02/01/2020 16:00:00,148.2,02/01/2020 16:00:00,102.2,02/01/2020 16:00:00,89.35,02/01/2020 16:00:00,200.79,02/01/2020 16:00:00,54.99
03/01/2020 16:00:00,146.5,03/01/2020 16:00:00,101.92,03/01/2020 16:00:00,88.83,03/01/2020 16:00:00,200.08,03/01/2020 16:00:00,54.69
06/01/2020 16:00:00,145.65,06/01/2020 16:00:00,101.83,06/01/2020 16:00:00,88.13,06/01/2020 16:00:00,202.33,06/01/2020 16:00:00,54.67
07/01/2020 16:00:00,145.7,07/01/2020 16:00:00,101.78,07/01/2020 16:00:00,87.86,07/01/2020 16:00:00,202.63,07/01/2020 16:00:00,54.25
08/01/2020 16:00:00,145.4,08/01/2020 16:00:00,101.55,08/01/2020 16:00:00,88.88,08/01/2020 16:00:00,205.91,08/01/2020 16:00:00,54.35
09/01/2020 16:00:00,144.83,09/01/2020 16:00:00,101.48,09/01/2020 16:00:00,90.53,09/01/2020 16:00:00,208.35,09/01/2020 16:00:00,55.34
10/01/2020 16:00:00,144.62,10/01/2020 16:00:00,100.9,10/01/2020 16:00:00,90.16,10/01/2020 16:00:00,207.27,10/01/2020 16:00:00,55.53
13/01/2020 16:00:00,143.88,13/01/2020 16:00:00,102.16,13/01/2020 16:00:00,91.08,13/01/2020 16:00:00,206.51,13/01/2020 16:00:00,56.13
14/01/2020 16:00:00,145.2,14/01/2020 16:00:00,102.92,14/01/2020 16:00:00,90.99,14/01/2020 16:00:00,207.32,14/01/2020 16:00:00,56
15/01/2020 16:00:00,144.32,15/01/2020 16:00:00,102.79,15/01/2020 16:00:00,91.54,15/01/2020 16:00:00,209.77,15/01/2020 16:00:00,56.7
16/01/2020 16:00:00,145.12,16/01/2020 16:00:00,103.37,16/01/2020 16:00:00,92.58,16/01/2020 16:00:00,210.85,16/01/2020 16:00:00,56.82
17/01/2020 16:00:00,144.33,17/01/2020 16:00:00,104.53,17/01/2020 16:00:00,93.62,17/01/2020 16:00:00,211.98,17/01/2020 16:00:00,56.94
21/01/2020 16:00:00,143.56,21/01/2020 16:00:00,104.58,21/01/2020 16:00:00,92.53,21/01/2020 16:00:00,211.16,21/01/2020 16:00:00,57.17
22/01/2020 16:00:00,144.01,22/01/2020 16:00:00,104.49,22/01/2020 16:00:00,92.53,22/01/2020 16:00:00,211.44,22/01/2020 16:00:00,57.61
23/01/2020 16:00:00,142.2,23/01/2020 16:00:00,103.02,23/01/2020 16:00:00,93.75,23/01/2020 16:00:00,213.42,23/01/2020 16:00:00,57.83
24/01/2020 16:00:00,140.08,24/01/2020 16:00:00,102.03,24/01/2020 16:00:00,92.03,24/01/2020 16:00:00,211.24,24/01/2020 16:00:00,57.68
27/01/2020 16:00:00,135.9,27/01/2020 16:00:00,100.24,27/01/2020 16:00:00,88.73,27/01/2020 16:00:00,209.34,27/01/2020 16:00:00,57.48
28/01/2020 16:00:00,138.37,28/01/2020 16:00:00,100.41,28/01/2020 16:00:00,88.6,28/01/2020 16:00:00,210.39,28/01/2020 16:00:00,57.01
29/01/2020 16:00:00,136.06,29/01/2020 16:00:00,99.84,29/01/2020 16:00:00,86.72,29/01/2020 16:00:00,214.44,29/01/2020 16:00:00,57.01
30/01/2020 16:00:00,137.81,30/01/2020 16:00:00,98.19,30/01/2020 16:00:00,85.84,30/01/2020 16:00:00,216.18,30/01/2020 16:00:00,58.86
31/01/2020 16:00:00,138.31,31/01/2020 16:00:00,96.3,31/01/2020 16:00:00,84.83,31/01/2020 16:00:00,213.97,31/01/2020 16:00:00,58.4
03/02/2020 16:00:00,141.32,03/02/2020 16:00:00,99.27,03/02/2020 16:00:00,86.01,03/02/2020 16:00:00,215.18,03/02/2020 16:00:00,58.58
04/02/2020 16:00:00,144.73,04/02/2020 16:00:00,101.38,04/02/2020 16:00:00,88.38,04/02/2020 16:00:00,214.62,04/02/2020 16:00:00,58.84
05/02/2020 16:00:00,141.37,05/02/2020 16:00:00,100.54,05/02/2020 16:00:00,87.56,05/02/2020 16:00:00,214.37,05/02/2020 16:00:00,58.85
06/02/2020 16:00:00,142.7,06/02/2020 16:00:00,100.27,06/02/2020 16:00:00,86.15,06/02/2020 16:00:00,212.87,06/02/2020 16:00:00,58.99
07/02/2020 16:00:00,141.02,07/02/2020 16:00:00,99.44,07/02/2020 16:00:00,86.42,07/02/2020 16:00:00,211.61,07/02/2020 16:00:00,59.19
10/02/2020 16:00:00,142.59,10/02/2020 16:00:00,100.02,10/02/2020 16:00:00,87.53,10/02/2020 16:00:00,213.21,10/02/2020 16:00:00,59.75
11/02/2020 16:00:00,141.01,11/02/2020 16:00:00,100.02,11/02/2020 16:00:00,87.51,11/02/2020 16:00:00,215.73,11/02/2020 16:00:00,59.59
12/02/2020 16:00:00,141.85,12/02/2020 16:00:00,103,12/02/2020 16:00:00,88.57,12/02/2020 16:00:00,217.46,12/02/2020 16:00:00,59.41
13/02/2020 16:00:00,140.9,13/02/2020 16:00:00,103.37,13/02/2020 16:00:00,89.93,13/02/2020 16:00:00,217.42,13/02/2020 16:00:00,59.61
14/02/2020 16:00:00,139.54,14/02/2020 16:00:00,103.54,14/02/2020 16:00:00,89.28,14/02/2020 16:00:00,217.09,14/02/2020 16:00:00,59.95
18/02/2020 16:00:00,139.14,18/02/2020 16:00:00,102,18/02/2020 16:00:00,89.23,18/02/2020 16:00:00,216.15,18/02/2020 16:00:00,59.53
19/02/2020 16:00:00,141.3,19/02/2020 16:00:00,102.46,19/02/2020 16:00:00,90.14,19/02/2020 16:00:00,215.63,19/02/2020 16:00:00,59.77
20/02/2020 16:00:00,140.37,20/02/2020 16:00:00,102.53,20/02/2020 16:00:00,88.6,20/02/2020 16:00:00,215.08,20/02/2020 16:00:00,59.72
21/02/2020 16:00:00,138.97,21/02/2020 16:00:00,100.25,21/02/2020 16:00:00,87.36,21/02/2020 16:00:00,215.87,21/02/2020 16:00:00,60.13
24/02/2020 16:00:00,133.01,24/02/2020 16:00:00,95.91,24/02/2020 16:00:00,84.52,24/02/2020 16:00:00,213.52,24/02/2020 16:00:00,58.65
25/02/2020 16:00:00,128.19,25/02/2020 16:00:00,92.9,25/02/2020 16:00:00,82.19,25/02/2020 16:00:00,212.1,25/02/2020 16:00:00,57.82
26/02/2020 16:00:00,123.36,26/02/2020 16:00:00,92,26/02/2020 16:00:00,80.67,26/02/2020 16:00:00,210.1,26/02/2020 16:00:00,57.6
27/02/2020 16:00:00,118.04,27/02/2020 16:00:00,88.55,27/02/2020 16:00:00,78.29,27/02/2020 16:00:00,201,27/02/2020 16:00:00,54.93
28/02/2020 16:00:00,117.65,28/02/2020 16:00:00,89.38,28/02/2020 16:00:00,78.43,28/02/2020 16:00:00,194.17,28/02/2020 16:00:00,53.49
02/03/2020 16:00:00,119.98,02/03/2020 16:00:00,92.68,02/03/2020 16:00:00,82.38,02/03/2020 16:00:00,202.55,02/03/2020 16:00:00,55.92
03/03/2020 16:00:00,116.45,03/03/2020 16:00:00,90.93,03/03/2020 16:00:00,78.6,03/03/2020 16:00:00,199.51,03/03/2020 16:00:00,56.06
04/03/2020 16:00:00,119.18,04/03/2020 16:00:00,93.79,04/03/2020 16:00:00,79.67,04/03/2020 16:00:00,207.02,04/03/2020 16:00:00,58.92
05/03/2020 16:00:00,113.98,05/03/2020 16:00:00,90.58,05/03/2020 16:00:00,76.19,05/03/2020 16:00:00,198.32,05/03/2020 16:00:00,56.74
06/03/2020 16:00:00,115.27,06/03/2020 16:00:00,88.36,06/03/2020 16:00:00,75.34,06/03/2020 16:00:00,198.86,06/03/2020 16:00:00,55.26
09/03/2020 16:00:00,104.35,09/03/2020 16:00:00,84.11,09/03/2020 16:00:00,70.83,09/03/2020 16:00:00,186.86,09/03/2020 16:00:00,51.86
10/03/2020 16:00:00,111.46,10/03/2020 16:00:00,88.3,10/03/2020 16:00:00,74.87,10/03/2020 16:00:00,199.86,10/03/2020 16:00:00,53.66
11/03/2020 16:00:00,105.51,11/03/2020 16:00:00,84,11/03/2020 16:00:00,68.3,11/03/2020 16:00:00,188.25,11/03/2020 16:00:00,52.21
12/03/2020 16:00:00,91.81,12/03/2020 16:00:00,74.2,12/03/2020 16:00:00,62.1,12/03/2020 16:00:00,170.13,12/03/2020 16:00:00,47.16
13/03/2020 16:00:00,102.52,13/03/2020 16:00:00,75.58,13/03/2020 16:00:00,69.92,13/03/2020 16:00:00,177.13,13/03/2020 16:00:00,48.47
16/03/2020 16:00:00,95.01,16/03/2020 16:00:00,66.79,16/03/2020 16:00:00,58.59,16/03/2020 16:00:00,149.01,16/03/2020 16:00:00,45.26
17/03/2020 16:00:00,93.53,17/03/2020 16:00:00,69.84,17/03/2020 16:00:00,58.98,17/03/2020 16:00:00,147.62,17/03/2020 16:00:00,47.18
18/03/2020 16:00:00,88.8,18/03/2020 16:00:00,68.04,18/03/2020 16:00:00,56.33,18/03/2020 16:00:00,137.3,18/03/2020 16:00:00,44.85
19/03/2020 16:00:00,94.93,19/03/2020 16:00:00,70.34,19/03/2020 16:00:00,61.41,19/03/2020 16:00:00,149.5,19/03/2020 16:00:00,41.83
20/03/2020 16:00:00,85.98,20/03/2020 16:00:00,67.45,20/03/2020 16:00:00,58.03,20/03/2020 16:00:00,148.49,20/03/2020 16:00:00,38.3
23/03/2020 16:00:00,85.76,23/03/2020 16:00:00,62.8,23/03/2020 16:00:00,56.55,23/03/2020 16:00:00,137.1,23/03/2020 16:00:00,37.56
24/03/2020 16:00:00,98.12,24/03/2020 16:00:00,72.33,24/03/2020 16:00:00,64.88,24/03/2020 16:00:00,161.95,24/03/2020 16:00:00,39.45
25/03/2020 16:00:00,100.73,25/03/2020 16:00:00,79.01,25/03/2020 16:00:00,65.81,25/03/2020 16:00:00,162.98,25/03/2020 16:00:00,41.61
26/03/2020 16:00:00,105.36,26/03/2020 16:00:00,84.3,26/03/2020 16:00:00,69.9,26/03/2020 16:00:00,167.35,26/03/2020 16:00:00,44.29
27/03/2020 16:00:00,96.4,27/03/2020 16:00:00,83.23,27/03/2020 16:00:00,66.34,27/03/2020 16:00:00,164.01,27/03/2020 16:00:00,42.81
30/03/2020 16:00:00,99.8,30/03/2020 16:00:00,85.38,30/03/2020 16:00:00,67.86,30/03/2020 16:00:00,168.13,30/03/2020 16:00:00,45
31/03/2020 16:00:00,96.6,31/03/2020 16:00:00,82.74,31/03/2020 16:00:00,65.74,31/03/2020 16:00:00,165.35,31/03/2020 16:00:00,44.25
01/04/2020 16:00:00,94.92,01/04/2020 16:00:00,79.23,01/04/2020 16:00:00,62.62,01/04/2020 16:00:00,158.17,01/04/2020 16:00:00,42.12
02/04/2020 16:00:00,96.97,02/04/2020 16:00:00,80.14,02/04/2020 16:00:00,65,02/04/2020 16:00:00,161.5,02/04/2020 16:00:00,43.95
03/04/2020 16:00:00,93.88,03/04/2020 16:00:00,78.86,03/04/2020 16:00:00,63.05,03/04/2020 16:00:00,160.33,03/04/2020 16:00:00,43.83
06/04/2020 16:00:00,99.58,06/04/2020 16:00:00,84.63,06/04/2020 16:00:00,67.79,06/04/2020 16:00:00,177.04,06/04/2020 16:00:00,46.67
07/04/2020 16:00:00,101.24,07/04/2020 16:00:00,84.16,07/04/2020 16:00:00,68.71,07/04/2020 16:00:00,175.59,07/04/2020 16:00:00,46.51
08/04/2020 16:00:00,101.07,08/04/2020 16:00:00,85.3,08/04/2020 16:00:00,71.57,08/04/2020 16:00:00,177.49,08/04/2020 16:00:00,47.82
09/04/2020 16:00:00,104.5,09/04/2020 16:00:00,86.79,09/04/2020 16:00:00,73.88,09/04/2020 16:00:00,183.7,09/04/2020 16:00:00,49
13/04/2020 16:00:00,103.5,13/04/2020 16:00:00,84.46,13/04/2020 16:00:00,71.76,13/04/2020 16:00:00,180.12,13/04/2020 16:00:00,46.93
14/04/2020 16:00:00,106.03,14/04/2020 16:00:00,87.47,14/04/2020 16:00:00,73.67,14/04/2020 16:00:00,183.99,14/04/2020 16:00:00,48.92
15/04/2020 16:00:00,103.37,15/04/2020 16:00:00,85.04,15/04/2020 16:00:00,72.55,15/04/2020 16:00:00,177.84,15/04/2020 16:00:00,47.61
16/04/2020 16:00:00,102.02,16/04/2020 16:00:00,86.3,16/04/2020 16:00:00,73.51,16/04/2020 16:00:00,179.5,16/04/2020 16:00:00,47.1
17/04/2020 16:00:00,106.63,17/04/2020 16:00:00,89.91,17/04/2020 16:00:00,77.1,17/04/2020 16:00:00,186.1,17/04/2020 16:00:00,48.06
20/04/2020 16:00:00,102.26,20/04/2020 16:00:00,87.9,20/04/2020 16:00:00,75.32,20/04/2020 16:00:00,181.65,20/04/2020 16:00:00,46.53
21/04/2020 16:00:00,100.54,21/04/2020 16:00:00,85.2,21/04/2020 16:00:00,72.72,21/04/2020 16:00:00,177.58,21/04/2020 16:00:00,45.38
22/04/2020 16:00:00,100.99,22/04/2020 16:00:00,88.77,22/04/2020 16:00:00,77.45,22/04/2020 16:00:00,186.48,22/04/2020 16:00:00,45.68
23/04/2020 16:00:00,101,23/04/2020 16:00:00,87.35,23/04/2020 16:00:00,75.15,23/04/2020 16:00:00,182.04,23/04/2020 16:00:00,45.07
24/04/2020 16:00:00,101.19,24/04/2020 16:00:00,88.37,24/04/2020 16:00:00,75.58,24/04/2020 16:00:00,184.02,24/04/2020 16:00:00,45.43
27/04/2020 16:00:00,106.06,27/04/2020 16:00:00,89.37,27/04/2020 16:00:00,77.74,27/04/2020 16:00:00,185.89,27/04/2020 16:00:00,46.78
28/04/2020 16:00:00,106.21,28/04/2020 16:00:00,88.8,28/04/2020 16:00:00,78.69,28/04/2020 16:00:00,185.93,28/04/2020 16:00:00,46.74
29/04/2020 16:00:00,112.25,29/04/2020 16:00:00,88.07,29/04/2020 16:00:00,76.86,29/04/2020 16:00:00,187.82,29/04/2020 16:00:00,47.12
30/04/2020 16:00:00,108.15,30/04/2020 16:00:00,87.18,30/04/2020 16:00:00,76.73,30/04/2020 16:00:00,187.56,30/04/2020 16:00:00,45.89
01/05/2020 16:00:00,105.5,01/05/2020 16:00:00,85.54,01/05/2020 16:00:00,73.79,01/05/2020 16:00:00,182.66,01/05/2020 16:00:00,45.6
04/05/2020 16:00:00,103.18,04/05/2020 16:00:00,85.75,04/05/2020 16:00:00,71.89,04/05/2020 16:00:00,181.87,04/05/2020 16:00:00,45.14
05/05/2020 16:00:00,101.06,05/05/2020 16:00:00,87.2,05/05/2020 16:00:00,72.9,05/05/2020 16:00:00,179.24,05/05/2020 16:00:00,45.4
06/05/2020 16:00:00,100.88,06/05/2020 16:00:00,88.44,06/05/2020 16:00:00,72.96,06/05/2020 16:00:00,176.97,06/05/2020 16:00:00,44.75
07/05/2020 16:00:00,105.57,07/05/2020 16:00:00,88.56,07/05/2020 16:00:00,76,07/05/2020 16:00:00,181.12,07/05/2020 16:00:00,44.6
08/05/2020 16:00:00,109.16,08/05/2020 16:00:00,90.46,08/05/2020 16:00:00,77.87,08/05/2020 16:00:00,181.23,08/05/2020 16:00:00,46.11
11/05/2020 16:00:00,107.77,11/05/2020 16:00:00,90.93,11/05/2020 16:00:00,75.87,11/05/2020 16:00:00,180.88,11/05/2020 16:00:00,45.54
12/05/2020 16:00:00,104.56,12/05/2020 16:00:00,88.26,12/05/2020 16:00:00,74.35,12/05/2020 16:00:00,176.54,12/05/2020 16:00:00,44.82
13/05/2020 16:00:00,102.92,13/05/2020 16:00:00,86.02,13/05/2020 16:00:00,73.62,13/05/2020 16:00:00,172.82,13/05/2020 16:00:00,43.94
14/05/2020 16:00:00,105.91,14/05/2020 16:00:00,86.55,14/05/2020 16:00:00,74.19,14/05/2020 16:00:00,175.41,14/05/2020 16:00:00,43.7
15/05/2020 16:00:00,109.05,15/05/2020 16:00:00,86.99,15/05/2020 16:00:00,74.16,15/05/2020 16:00:00,173.81,15/05/2020 16:00:00,43.26
18/05/2020 16:00:00,116.85,18/05/2020 16:00:00,91.04,18/05/2020 16:00:00,76.23,18/05/2020 16:00:00,179.83,18/05/2020 16:00:00,44.97
19/05/2020 16:00:00,114.37,19/05/2020 16:00:00,91.51,19/05/2020 16:00:00,75.86,19/05/2020 16:00:00,179.57,19/05/2020 16:00:00,44.54
20/05/2020 16:00:00,119.92,20/05/2020 16:00:00,92.95,20/05/2020 16:00:00,77.76,20/05/2020 16:00:00,184.1,20/05/2020 16:00:00,45.89
21/05/2020 16:00:00,117.83,21/05/2020 16:00:00,94.26,21/05/2020 16:00:00,78.05,21/05/2020 16:00:00,185.08,21/05/2020 16:00:00,45.17
22/05/2020 16:00:00,118.02,22/05/2020 16:00:00,93.75,22/05/2020 16:00:00,77.62,22/05/2020 16:00:00,184.41,22/05/2020 16:00:00,45.03
26/05/2020 16:00:00,120.95,26/05/2020 16:00:00,96.62,26/05/2020 16:00:00,77.76,26/05/2020 16:00:00,184.84,26/05/2020 16:00:00,46.09
27/05/2020 16:00:00,121.53,27/05/2020 16:00:00,99.87,27/05/2020 16:00:00,78.6,27/05/2020 16:00:00,187.72,27/05/2020 16:00:00,46.73
28/05/2020 16:00:00,116.75,28/05/2020 16:00:00,98.46,28/05/2020 16:00:00,78.54,28/05/2020 16:00:00,188.73,28/05/2020 16:00:00,47.09
29/05/2020 16:00:00,117.3,29/05/2020 16:00:00,98.58,29/05/2020 16:00:00,77.99,29/05/2020 16:00:00,186.32,29/05/2020 16:00:00,46.68
01/06/2020 16:00:00,118.77,01/06/2020 16:00:00,99.54,01/06/2020 16:00:00,78.32,01/06/2020 16:00:00,187.41,01/06/2020 16:00:00,46.99
02/06/2020 16:00:00,118.75,02/06/2020 16:00:00,100.74,02/06/2020 16:00:00,77.78,02/06/2020 16:00:00,187.59,02/06/2020 16:00:00,46.9
03/06/2020 16:00:00,122.18,03/06/2020 16:00:00,104.11,03/06/2020 16:00:00,79.58,03/06/2020 16:00:00,193.29,03/06/2020 16:00:00,47.9
04/06/2020 16:00:00,123.69,04/06/2020 16:00:00,101.28,04/06/2020 16:00:00,78.74,04/06/2020 16:00:00,193.24,04/06/2020 16:00:00,47.92
05/06/2020 16:00:00,124.82,05/06/2020 16:00:00,102.71,05/06/2020 16:00:00,82.14,05/06/2020 16:00:00,197.16,05/06/2020 16:00:00,49.09
08/06/2020 16:00:00,127.28,08/06/2020 16:00:00,104.29,08/06/2020 16:00:00,83.56,08/06/2020 16:00:00,202.65,08/06/2020 16:00:00,49.85
09/06/2020 16:00:00,123.89,09/06/2020 16:00:00,102.63,09/06/2020 16:00:00,82.37,09/06/2020 16:00:00,199.52,09/06/2020 16:00:00,49
10/06/2020 16:00:00,122.18,10/06/2020 16:00:00,102.12,10/06/2020 16:00:00,79.01,10/06/2020 16:00:00,195.8,10/06/2020 16:00:00,48.62
11/06/2020 16:00:00,112.64,11/06/2020 16:00:00,95.17,11/06/2020 16:00:00,72.57,11/06/2020 16:00:00,187.51,11/06/2020 16:00:00,45.54
12/06/2020 16:00:00,115.49,12/06/2020 16:00:00,96.43,12/06/2020 16:00:00,76.38,12/06/2020 16:00:00,189.17,12/06/2020 16:00:00,45.6
15/06/2020 16:00:00,117.08,15/06/2020 16:00:00,97.84,15/06/2020 16:00:00,76.96,15/06/2020 16:00:00,189.49,15/06/2020 16:00:00,46.3
16/06/2020 16:00:00,118.44,16/06/2020 16:00:00,99.04,16/06/2020 16:00:00,77.84,16/06/2020 16:00:00,190.32,16/06/2020 16:00:00,46.77
17/06/2020 16:00:00,117.65,17/06/2020 16:00:00,99.21,17/06/2020 16:00:00,77.1,17/06/2020 16:00:00,190.79,17/06/2020 16:00:00,46.58
18/06/2020 16:00:00,118.37,18/06/2020 16:00:00,98.45,18/06/2020 16:00:00,76.31,18/06/2020 16:00:00,189.49,18/06/2020 16:00:00,46.99
19/06/2020 16:00:00,114.35,19/06/2020 16:00:00,95.78,19/06/2020 16:00:00,75.4,19/06/2020 16:00:00,186.56,19/06/2020 16:00:00,46.02
22/06/2020 16:00:00,115.92,22/06/2020 16:00:00,99.51,22/06/2020 16:00:00,75.4,22/06/2020 16:00:00,187.46,22/06/2020 16:00:00,45.74
23/06/2020 16:00:00,116.59,23/06/2020 16:00:00,101.92,23/06/2020 16:00:00,75.49,23/06/2020 16:00:00,186.62,23/06/2020 16:00:00,45.64
24/06/2020 16:00:00,112.07,24/06/2020 16:00:00,100.08,24/06/2020 16:00:00,73.64,24/06/2020 16:00:00,184.29,24/06/2020 16:00:00,44.65
25/06/2020 16:00:00,111.36,25/06/2020 16:00:00,101.4,25/06/2020 16:00:00,73.85,25/06/2020 16:00:00,182.76,25/06/2020 16:00:00,44.93
26/06/2020 16:00:00,109.1,26/06/2020 16:00:00,93.67,26/06/2020 16:00:00,71.57,26/06/2020 16:00:00,179.74,26/06/2020 16:00:00,43.57
29/06/2020 16:00:00,111.52,29/06/2020 16:00:00,95.87,29/06/2020 16:00:00,73.48,29/06/2020 16:00:00,182.8,29/06/2020 16:00:00,44.36
30/06/2020 16:00:00,111.51,30/06/2020 16:00:00,98.05,30/06/2020 16:00:00,73.59,30/06/2020 16:00:00,184.47,30/06/2020 16:00:00,44.68
01/07/2020 16:00:00,113.01,01/07/2020 16:00:00,97.4,01/07/2020 16:00:00,74.03,01/07/2020 16:00:00,184.66,01/07/2020 16:00:00,44.82
02/07/2020 16:00:00,112.18,02/07/2020 16:00:00,98.43,02/07/2020 16:00:00,73.78,02/07/2020 16:00:00,183.52,02/07/2020 16:00:00,44.88
06/07/2020 16:00:00,114.43,06/07/2020 16:00:00,99.95,06/07/2020 16:00:00,75.44,06/07/2020 16:00:00,188.5,06/07/2020 16:00:00,45.23
07/07/2020 16:00:00,113.63,07/07/2020 16:00:00,97.07,07/07/2020 16:00:00,74.25,07/07/2020 16:00:00,185.82,07/07/2020 16:00:00,45.21
08/07/2020 16:00:00,116.66,08/07/2020 16:00:00,98.84,08/07/2020 16:00:00,74.14,08/07/2020 16:00:00,185.85,08/07/2020 16:00:00,45.07
09/07/2020 16:00:00,116.81,09/07/2020 16:00:00,96.99,09/07/2020 16:00:00,73.57,09/07/2020 16:00:00,184.33,09/07/2020 16:00:00,43.91
10/07/2020 16:00:00,119.34,10/07/2020 16:00:00,97.99,10/07/2020 16:00:00,74.29,10/07/2020 16:00:00,184.88,10/07/2020 16:00:00,45.15
13/07/2020 16:00:00,116.22,13/07/2020 16:00:00,96.46,13/07/2020 16:00:00,72.65,13/07/2020 16:00:00,184.92,13/07/2020 16:00:00,45.25
14/07/2020 16:00:00,118.66,14/07/2020 16:00:00,96.76,14/07/2020 16:00:00,72.73,14/07/2020 16:00:00,190.72,14/07/2020 16:00:00,45.87
15/07/2020 16:00:00,120.9,15/07/2020 16:00:00,98.54,15/07/2020 16:00:00,75.61,15/07/2020 16:00:00,191.77,15/07/2020 16:00:00,46.4
16/07/2020 16:00:00,119.43,16/07/2020 16:00:00,97.26,16/07/2020 16:00:00,74.39,16/07/2020 16:00:00,190.92,16/07/2020 16:00:00,46.15
17/07/2020 16:00:00,118.65,17/07/2020 16:00:00,96.28,17/07/2020 16:00:00,74.16,17/07/2020 16:00:00,191.48,17/07/2020 16:00:00,46.82
20/07/2020 16:00:00,117.79,20/07/2020 16:00:00,95.65,20/07/2020 16:00:00,74.96,20/07/2020 16:00:00,191.61,20/07/2020 16:00:00,46.12
21/07/2020 16:00:00,118.62,21/07/2020 16:00:00,98.36,21/07/2020 16:00:00,75.44,21/07/2020 16:00:00,192.98,21/07/2020 16:00:00,47.2
22/07/2020 16:00:00,119.03,22/07/2020 16:00:00,98.91,22/07/2020 16:00:00,77.24,22/07/2020 16:00:00,198.62,22/07/2020 16:00:00,48.48
23/07/2020 16:00:00,118.12,23/07/2020 16:00:00,98.3,23/07/2020 16:00:00,75.36,23/07/2020 16:00:00,197.55,23/07/2020 16:00:00,48.28
24/07/2020 16:00:00,117.61,24/07/2020 16:00:00,98.43,24/07/2020 16:00:00,75.78,24/07/2020 16:00:00,198.72,24/07/2020 16:00:00,48.49
27/07/2020 16:00:00,116.31,27/07/2020 16:00:00,97.21,27/07/2020 16:00:00,76.46,27/07/2020 16:00:00,201.25,27/07/2020 16:00:00,48.48
28/07/2020 16:00:00,116.18,28/07/2020 16:00:00,96.27,28/07/2020 16:00:00,74.64,28/07/2020 16:00:00,196.24,28/07/2020 16:00:00,48.18
29/07/2020 16:00:00,115.61,29/07/2020 16:00:00,96.97,29/07/2020 16:00:00,77.42,29/07/2020 16:00:00,196.21,29/07/2020 16:00:00,48.02
30/07/2020 16:00:00,115.66,30/07/2020 16:00:00,96.82,30/07/2020 16:00:00,76.64,30/07/2020 16:00:00,195.41,30/07/2020 16:00:00,47.69
31/07/2020 16:00:00,116.94,31/07/2020 16:00:00,97.61,31/07/2020 16:00:00,76.53,31/07/2020 16:00:00,194.28,31/07/2020 16:00:00,47.24
03/08/2020 16:00:00,116.35,03/08/2020 16:00:00,98.33,03/08/2020 16:00:00,75.5,03/08/2020 16:00:00,194.4,03/08/2020 16:00:00,46.3
04/08/2020 16:00:00,117.29,04/08/2020 16:00:00,97.33,04/08/2020 16:00:00,75.13,04/08/2020 16:00:00,199.36,04/08/2020 16:00:00,46.69
05/08/2020 16:00:00,127.61,05/08/2020 16:00:00,100.94,05/08/2020 16:00:00,75.78,05/08/2020 16:00:00,199.26,05/08/2020 16:00:00,47.22
06/08/2020 16:00:00,130.82,06/08/2020 16:00:00,100.45,06/08/2020 16:00:00,75.66,06/08/2020 16:00:00,203.18,06/08/2020 16:00:00,47.48
07/08/2020 16:00:00,129.93,07/08/2020 16:00:00,101.86,07/08/2020 16:00:00,75.79,07/08/2020 16:00:00,204.6,07/08/2020 16:00:00,47.8
10/08/2020 16:00:00,128.79,10/08/2020 16:00:00,105.41,10/08/2020 16:00:00,77.47,10/08/2020 16:00:00,204.12,10/08/2020 16:00:00,47.72
